Temperature (K)	Pressure (MPa)	"Density (l, mol/m3)"	"Volume (l, m3/mol)"	"Internal Energy (l, kJ/mol)"	"Enthalpy (l, kJ/mol)"	"Entropy (l, J/mol*K)"	"Cv (l, J/mol*K)"	"Cp (l, J/mol*K)"	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
989	0.1								12.16440137	0.082207087	63.21863898	71.43934766	168.9692879	32.82238561	41.15282487	756.294225	2.46557103	37.16809855	0.095563978	vapor
990	0.1								12.15209897	0.082290311	63.25147577	71.48050684	169.0108838	32.8351476	41.16553374	756.6471684	2.4584309	37.2067151	0.095702064	vapor
991	0.1								12.13982146	0.082373534	63.28432529	71.52167873	169.0524506	32.84790885	41.1782421	756.9999111	2.451317736	37.24531995	0.095840196	vapor
992	0.1								12.12756878	0.082456758	63.31718755	71.56286332	169.0939883	32.86066931	41.19094993	757.3524533	2.444231404	37.28391309	0.095978373	vapor
993	0.1								12.11534084	0.082539981	63.35006255	71.60406063	169.1354969	32.87342898	41.20365719	757.7047957	2.437171771	37.32249453	0.096116594	vapor
994	0.1								12.10313757	0.082623204	63.38295028	71.64527064	169.1769765	32.88618781	41.21636385	758.0569384	2.430138704	37.36106425	0.096254861	vapor
995	0.1								12.0909589	0.082706426	63.41585074	71.68649335	169.2184272	32.89894578	41.22906989	758.408882	2.423132072	37.39962225	0.096393172	vapor
996	0.1								12.07880476	0.082789648	63.44876393	71.72772878	169.259849	32.91170286	41.24177527	758.7606268	2.416151745	37.43816853	0.096531527	vapor
997	0.1								12.06667506	0.082872871	63.48168985	71.7689769	169.3012421	32.92445901	41.25447997	759.1121732	2.409197593	37.47670309	0.096669927	vapor
998	0.1								12.05456973	0.082956092	63.5146285	71.81023774	169.3426063	32.93721422	41.26718395	759.4635216	2.402269486	37.51522591	0.096808372	vapor
999	0.1								12.04248871	0.083039314	63.54757988	71.85151127	169.3839418	32.94996846	41.27988718	759.8146723	2.395367297	37.553737	0.096946861	vapor
1000	0.1								12.03043191	0.083122535	63.58054399	71.89279751	169.4252487	32.96272168	41.29258963	760.1656259	2.388490899	37.59223635	0.097085394	vapor
1001	0.1								12.01839927	0.083205756	63.61352083	71.93409645	169.466527	32.97547388	41.30529128	760.5163826	2.381640163	37.63072395	0.097223972	vapor
1002	0.1								12.00639071	0.083288977	63.64651039	71.97540809	169.5077768	32.98822501	41.3179921	760.8669428	2.374814966	37.66919981	0.097362594	vapor
1003	0.1								11.99440616	0.083372198	63.67951268	72.01673243	169.5489981	33.00097506	41.33069205	761.217307	2.368015181	37.70766391	0.097501259	vapor
1004	0.1								11.98244555	0.083455418	63.71252769	72.05806948	169.590191	33.01372398	41.3433911	761.5674755	2.361240685	37.74611626	0.097639969	vapor
1005	0.1								11.97050881	0.083538638	63.74555543	72.09941922	169.6313555	33.02647176	41.35608924	761.9174486	2.354491354	37.78455685	0.097778722	vapor
1006	0.1								11.95859585	0.083621858	63.77859589	72.14078165	169.6724917	33.03921836	41.36878641	762.2672269	2.347767064	37.82298568	0.09791752	vapor
1007	0.1								11.94670662	0.083705077	63.81164907	72.18215679	169.7135996	33.05196376	41.38148261	762.6168106	2.341067695	37.86140274	0.098056361	vapor
1008	0.1								11.93484105	0.083788296	63.84471497	72.22354462	169.7546793	33.06470793	41.39417779	762.9662001	2.334393124	37.89980802	0.098195245	vapor
1009	0.1								11.92299905	0.083871516	63.87779359	72.26494514	169.7957309	33.07745084	41.40687193	763.3153959	2.327743232	37.93820154	0.098334173	vapor
1010	0.1								11.91118057	0.083954734	63.91088493	72.30635836	169.8367544	33.09019247	41.419565	763.6643982	2.321117898	37.97658327	0.098473145	vapor
1011	0.1								11.89938552	0.084037953	63.94398898	72.34778427	169.8777499	33.10293278	41.43225697	764.0132075	2.314517003	38.01495322	0.09861216	vapor
1012	0.1								11.88761385	0.084121171	63.97710575	72.38922288	169.9187174	33.11567174	41.44494781	764.3618242	2.307940429	38.05331139	0.098751218	vapor
1013	0.1								11.87586548	0.084204389	64.01023524	72.43067417	169.9596569	33.12840934	41.4576375	764.7102485	2.301388059	38.09165777	0.09889032	vapor
1014	0.1								11.86414034	0.084287607	64.04337743	72.47213815	170.0005686	33.14114554	41.47032599	765.058481	2.294859775	38.12999235	0.099029464	vapor
1015	0.1								11.85243836	0.084370825	64.07653234	72.51361482	170.0414524	33.15388031	41.48301327	765.4065219	2.28835546	38.16831514	0.099168652	vapor
1016	0.1								11.84075948	0.084454042	64.10969996	72.55510418	170.0823085	33.16661363	41.49569931	765.7543717	2.281875001	38.20662613	0.099307882	vapor
1017	0.1								11.82910362	0.084537259	64.14288029	72.59660622	170.1231369	33.17934546	41.50838407	766.1020306	2.275418281	38.24492532	0.099447156	vapor
1018	0.1								11.81747072	0.084620476	64.17607333	72.63812094	170.1639376	33.19207579	41.52106753	766.4494992	2.268985186	38.2832127	0.099586472	vapor
1019	0.1								11.80586072	0.084703693	64.20927907	72.67964835	170.2047107	33.20480458	41.53374965	766.7967777	2.262575604	38.32148828	0.099725831	vapor
1020	0.1								11.79427353	0.084786909	64.24249752	72.72118844	170.2454563	33.2175318	41.54643042	767.1438665	2.256189421	38.35975204	0.099865233	vapor
1021	0.1								11.7827091	0.084870125	64.27572867	72.76274121	170.2861743	33.23025744	41.5591098	767.4907659	2.249826526	38.39800399	0.100004677	vapor
1022	0.1								11.77116736	0.084953341	64.30897252	72.80430666	170.3268649	33.24298145	41.57178776	767.8374764	2.243486806	38.43624412	0.100144164	vapor
1023	0.1								11.75964824	0.085036557	64.34222907	72.84588479	170.3675281	33.25570382	41.58446428	768.1839984	2.237170151	38.47447243	0.100283693	vapor
1024	0.1								11.74815167	0.085119773	64.37549832	72.88747559	170.408164	33.26842452	41.59713932	768.5303321	2.230876451	38.51268892	0.100423264	vapor
1025	0.1								11.73667759	0.085202988	64.40878027	72.92907907	170.4487726	33.28114351	41.60981286	768.8764779	2.224605597	38.55089358	0.100562878	vapor
1026	0.1								11.72522593	0.085286203	64.44207491	72.97069522	170.4893539	33.29386078	41.62248487	769.2224362	2.218357479	38.58908642	0.100702534	vapor
1027	0.1								11.71379663	0.085369418	64.47538225	73.01232404	170.529908	33.30657629	41.63515532	769.5682074	2.21213199	38.62726742	0.100842232	vapor
1028	0.1								11.70238962	0.085452633	64.50870227	73.05396553	170.570435	33.31929002	41.64782418	769.9137919	2.205929022	38.66543659	0.100981972	vapor
1029	0.1								11.69100484	0.085535847	64.54203499	73.09561968	170.610935	33.33200194	41.66049143	770.2591898	2.199748468	38.70359392	0.101121754	vapor
1030	0.1								11.67964221	0.085619061	64.5753804	73.13728651	170.6514078	33.34471202	41.67315704	770.6044018	2.193590222	38.74173942	0.101261578	vapor
1031	0.1								11.66830169	0.085702275	64.6087385	73.178966	170.6918537	33.35742024	41.68582097	770.949428	2.187454178	38.77987307	0.101401443	vapor
1032	0.1								11.65698319	0.085785489	64.64210928	73.22065815	170.7322727	33.37012657	41.69848321	771.2942689	2.181340232	38.81799488	0.10154135	vapor
1033	0.1								11.64568666	0.085868702	64.67549274	73.26236296	170.7726648	33.38283099	41.71114371	771.6389248	2.175248279	38.85610484	0.101681299	vapor
1034	0.1								11.63441203	0.085951916	64.70888889	73.30408044	170.81303	33.39553345	41.72380247	771.983396	2.169178215	38.89420296	0.10182129	vapor
1035	0.1								11.62315924	0.086035129	64.74229771	73.34581057	170.8533684	33.40823395	41.73645944	772.327683	2.163129937	38.93228922	0.101961322	vapor
1036	0.1								11.61192823	0.086118341	64.77571921	73.38755336	170.8936802	33.42093246	41.7491146	772.671786	2.157103343	38.97036363	0.102101395	vapor
1037	0.1								11.60071893	0.086201554	64.80915339	73.4293088	170.9339652	33.43362893	41.76176792	773.0157055	2.15109833	39.00842619	0.102241509	vapor
1038	0.1								11.58953128	0.086284766	64.84260024	73.47107689	170.9742236	33.44632336	41.77441938	773.3594417	2.145114798	39.04647689	0.102381665	vapor
1039	0.1								11.57836521	0.086367979	64.87605977	73.51285763	171.0144554	33.45901572	41.78706894	773.702995	2.139152645	39.08451573	0.102521862	vapor
1040	0.1								11.56722067	0.086451191	64.90953196	73.55465103	171.0546607	33.47170596	41.79971659	774.0463658	2.133211772	39.12254271	0.1026621	vapor
1041	0.1								11.55609759	0.086534402	64.94301682	73.59645707	171.0948395	33.48439408	41.81236228	774.3895545	2.127292079	39.16055782	0.102802379	vapor
1042	0.1								11.54499592	0.086617614	64.97651435	73.63827575	171.1349919	33.49708005	41.825006	774.7325613	2.121393466	39.19856107	0.102942699	vapor
1043	0.1								11.53391557	0.086700825	65.01002454	73.68010708	171.1751179	33.50976383	41.83764772	775.0753866	2.115515837	39.23655246	0.10308306	vapor
1044	0.1								11.52285651	0.086784037	65.04354739	73.72195105	171.2152175	33.5224454	41.85028741	775.4180307	2.109659092	39.27453197	0.103223462	vapor
1045	0.1								11.51181866	0.086867247	65.07708291	73.76380765	171.2552908	33.53512474	41.86292504	775.7604941	2.103823134	39.31249962	0.103363904	vapor
1046	0.1								11.50080196	0.086950458	65.11063108	73.8056769	171.2953379	33.54780182	41.87556059	776.102777	2.098007867	39.35045539	0.103504387	vapor
1047	0.1								11.48980636	0.087033669	65.1441919	73.84755877	171.3353589	33.56047661	41.88819403	776.4448798	2.092213195	39.38839929	0.10364491	vapor
1048	0.1								11.47883179	0.087116879	65.17776538	73.88945328	171.3753536	33.57314909	41.90082533	776.7868028	2.086439021	39.42633132	0.103785474	vapor
1049	0.1								11.46787819	0.087200089	65.21135151	73.93136042	171.4153223	33.58581924	41.91345447	777.1285464	2.080685252	39.46425147	0.103926078	vapor
1050	0.1								11.4569455	0.087283299	65.24495029	73.97328019	171.4552649	33.59848701	41.92608142	777.4701109	2.074951793	39.50215974	0.104066723	vapor
1051	0.1								11.44603366	0.087366509	65.27856171	74.01521259	171.4951815	33.6111524	41.93870614	777.8114967	2.069238549	39.54005613	0.104207408	vapor
1052	0.1								11.43514262	0.087449718	65.31218578	74.0571576	171.5350721	33.62381537	41.95132863	778.152704	2.063545427	39.57794063	0.104348133	vapor
1053	0.1								11.42427231	0.087532928	65.34582249	74.09911524	171.5749369	33.6364759	41.96394884	778.4937333	2.057872334	39.61581326	0.104488898	vapor
1054	0.1								11.41342267	0.087616137	65.37947184	74.1410855	171.6147758	33.64913397	41.97656675	778.8345848	2.052219179	39.653674	0.104629703	vapor
1055	0.1								11.40259365	0.087699346	65.41313382	74.18306837	171.6545888	33.66178954	41.98918234	779.1752589	2.046585869	39.69152286	0.104770548	vapor
1056	0.1								11.39178518	0.087782554	65.44680844	74.22506386	171.6943761	33.67444259	42.00179558	779.515756	2.040972313	39.72935983	0.104911433	vapor
1057	0.1								11.38099721	0.087865763	65.48049569	74.26707196	171.7341377	33.6870931	42.01440644	779.8560763	2.03537842	39.76718492	0.105052358	vapor
1058	0.1								11.37022967	0.087948971	65.51419557	74.30909268	171.7738736	33.69974104	42.0270149	780.1962202	2.029804101	39.80499811	0.105193322	vapor
1059	0.1								11.35948252	0.088032179	65.54790808	74.35112599	171.8135839	33.71238639	42.03962093	780.536188	2.024249264	39.84279942	0.105334326	vapor
1060	0.1								11.34875569	0.088115387	65.58163321	74.39317192	171.8532686	33.72502912	42.05222451	780.8759801	2.018713822	39.88058883	0.10547537	vapor
1061	0.1								11.33804913	0.088198595	65.61537097	74.43523044	171.8929277	33.7376692	42.0648256	781.2155968	2.013197686	39.91836635	0.105616453	vapor
1062	0.1								11.32736277	0.088281802	65.64912134	74.47730157	171.9325614	33.75030662	42.07742419	781.5550384	2.007700767	39.95613198	0.105757576	vapor
1063	0.1								11.31669656	0.08836501	65.68288433	74.51938529	171.9721696	33.76294133	42.09002024	781.8943053	2.002222977	39.99388572	0.105898738	vapor
1064	0.1								11.30605045	0.088448217	65.71665994	74.56148161	172.0117524	33.77557333	42.10261373	782.2333977	1.99676423	40.03162756	0.106039939	vapor
1065	0.1								11.29542437	0.088531424	65.75044815	74.60359052	172.0513098	33.78820259	42.11520464	782.5723161	1.991324439	40.06935751	0.106181179	vapor
1066	0.1								11.28481827	0.08861463	65.78424898	74.64571202	172.090842	33.80082907	42.12779294	782.9110607	1.985903518	40.10707556	0.106322459	vapor
1067	0.1								11.27423209	0.088697837	65.81806241	74.6878461	172.1303489	33.81345276	42.1403786	783.2496318	1.98050138	40.14478171	0.106463778	vapor
1068	0.1								11.26366578	0.088781043	65.85188844	74.72999277	172.1698305	33.82607363	42.15296159	783.5880298	1.975117941	40.18247597	0.106605135	vapor
1069	0.1								11.25311929	0.08886425	65.88572707	74.77215202	172.209287	33.83869166	42.1655419	783.926255	1.969753117	40.22015833	0.106746532	vapor
1070	0.1								11.24259254	0.088947455	65.9195783	74.81432385	172.2487184	33.85130682	42.1781195	784.2643077	1.964406821	40.25782878	0.106887967	vapor
1071	0.1								11.2320855	0.089030661	65.95344213	74.85650826	172.2881246	33.86391909	42.19069436	784.6021883	1.959078972	40.29548734	0.107029441	vapor
1072	0.1								11.2215981	0.089113867	65.98731855	74.89870524	172.3275059	33.87652843	42.20326645	784.939897	1.953769486	40.333134	0.107170954	vapor
1073	0.1								11.21113029	0.089197072	66.02120756	74.94091479	172.3668621	33.88913484	42.21583576	785.2774342	1.948478279	40.37076876	0.107312506	vapor
1074	0.1								11.20068202	0.089280278	66.05510915	74.98313691	172.4061934	33.90173828	42.22840225	785.6148003	1.94320527	40.40839162	0.107454096	vapor
1075	0.1								11.19025322	0.089363483	66.08902333	75.0253716	172.4454997	33.91433873	42.2409659	785.9519954	1.937950376	40.44600258	0.107595724	vapor
1076	0.1								11.17984385	0.089446688	66.12295009	75.06761884	172.4847812	33.92693617	42.25352669	786.28902	1.932713517	40.48360163	0.107737391	vapor
1077	0.1								11.16945386	0.089529892	66.15688943	75.10987865	172.5240379	33.93953056	42.26608459	786.6258744	1.92749461	40.52118878	0.107879097	vapor
1078	0.1								11.15908317	0.089613097	66.19084134	75.15215101	172.5632698	33.95212189	42.27863957	786.9625588	1.922293576	40.55876403	0.10802084	vapor
1079	0.1								11.14873175	0.089696301	66.22480582	75.19443593	172.6024769	33.96471014	42.29119162	787.2990736	1.917110334	40.59632738	0.108162622	vapor
1080	0.1								11.13839954	0.089779505	66.25878287	75.23673339	172.6416594	33.97729527	42.3037407	787.6354191	1.911944806	40.63387883	0.108304442	vapor
1081	0.1								11.12808649	0.089862709	66.29277249	75.27904341	172.6808172	33.98987727	42.31628679	787.9715956	1.90679691	40.67141837	0.1084463	vapor
1082	0.1								11.11779253	0.089945913	66.32677467	75.32136597	172.7199504	34.00245611	42.32882987	788.3076035	1.90166657	40.70894601	0.108588196	vapor
1083	0.1								11.10751763	0.090029117	66.3607894	75.36370107	172.7590591	34.01503177	42.34136991	788.643443	1.896553706	40.74646175	0.10873013	vapor
1084	0.1								11.09726172	0.09011232	66.3948167	75.40604871	172.7981432	34.02760422	42.35390689	788.9791144	1.891458241	40.78396558	0.108872101	vapor
1085	0.1								11.08702476	0.090195523	66.42885655	75.44840888	172.8372028	34.04017344	42.36644079	789.3146181	1.886380097	40.82145751	0.109014111	vapor
1086	0.1								11.07680668	0.090278726	66.46290895	75.49078159	172.876238	34.0527394	42.37897157	789.6499544	1.881319196	40.85893754	0.109156158	vapor
1087	0.1								11.06660745	0.090361929	66.49697389	75.53316682	172.9152488	34.06530209	42.39149921	789.9851235	1.876275464	40.89640566	0.109298243	vapor
1088	0.1								11.056427	0.090445132	66.53105138	75.57556458	172.9542353	34.07786148	42.4040237	790.3201258	1.871248822	40.93386188	0.109440365	vapor
1089	0.1								11.04626529	0.090528335	66.56514141	75.61797487	172.9931974	34.09041755	42.416545	790.6549616	1.866239197	40.9713062	0.109582525	vapor
1090	0.1								11.03612226	0.090611537	66.59924397	75.66039767	173.0321353	34.10297026	42.4290631	790.9896313	1.861246511	41.00873862	0.109724722	vapor
1091	0.1								11.02599786	0.090694739	66.63335907	75.70283299	173.0710489	34.11551961	42.44157796	791.324135	1.856270691	41.04615913	0.109866957	vapor
1092	0.1								11.01589204	0.090777941	66.6674867	75.74528083	173.1099384	34.12806556	42.45408957	791.6584731	1.851311661	41.08356774	0.110009229	vapor
1093	0.1								11.00580474	0.090861143	66.70162686	75.78774117	173.1488037	34.14060809	42.4665979	791.9926459	1.846369348	41.12096445	0.110151538	vapor
1094	0.1								10.99573593	0.090944345	66.73577954	75.83021402	173.1876449	34.15314719	42.47910292	792.3266537	1.841443678	41.15834926	0.110293884	vapor
1095	0.1								10.98568554	0.091027546	66.76994474	75.87269938	173.226462	34.16568282	42.49160462	792.6604969	1.836534578	41.19572216	0.110436268	vapor
1096	0.1								10.97565353	0.091110748	66.80412246	75.91519723	173.2652551	34.17821496	42.50410297	792.9941756	1.831641974	41.23308317	0.110578688	vapor
1097	0.1								10.96563985	0.091193949	66.83831269	75.95770758	173.3040242	34.1907436	42.51659794	793.3276903	1.826765795	41.27043227	0.110721146	vapor
1098	0.1								10.95564444	0.09127715	66.87251543	76.00023042	173.3427694	34.2032687	42.52908952	793.6610412	1.821905968	41.30776948	0.11086364	vapor
1099	0.1								10.94566725	0.091360351	66.90673068	76.04276576	173.3814907	34.21579025	42.54157767	793.9942286	1.817062421	41.34509479	0.111006171	vapor
1100	0.1								10.93570825	0.091443551	66.94095843	76.08531358	173.4201882	34.22830822	42.55406238	794.3272528	1.812235084	41.38240819	0.111148739	vapor
1101	0.1								10.92576736	0.091526752	66.97519868	76.12787388	173.4588618	34.24082259	42.56654363	794.6601141	1.807423884	41.4197097	0.111291343	vapor
1102	0.1								10.91584456	0.091609952	67.00945143	76.17044666	173.4975116	34.25333334	42.57902138	794.9928128	1.802628752	41.45699932	0.111433984	vapor
1103	0.1								10.90593978	0.091693153	67.04371667	76.21303192	173.5361377	34.26584045	42.59149562	795.3253492	1.797849618	41.49427703	0.111576662	vapor
1104	0.1								10.89605298	0.091776353	67.0779944	76.25562965	173.5747401	34.27834389	42.60396632	795.6577236	1.793086411	41.53154285	0.111719376	vapor
1105	0.1								10.88618411	0.091859552	67.11228461	76.29823986	173.6133188	34.29084363	42.61643346	795.9899362	1.788339063	41.56879677	0.111862126	vapor
1106	0.1								10.87633311	0.091942752	67.1465873	76.34086252	173.6518739	34.30333967	42.62889701	796.3219875	1.783607504	41.6060388	0.112004913	vapor
1107	0.1								10.86649995	0.092025952	67.18090248	76.38349765	173.6904054	34.31583197	42.64135697	796.6538776	1.778891665	41.64326894	0.112147736	vapor
1108	0.1								10.85668458	0.092109151	67.21523012	76.42614523	173.7289134	34.32832052	42.65381329	796.9856069	1.774191479	41.68048718	0.112290596	vapor
1109	0.1								10.84688693	0.09219235	67.24957024	76.46880527	173.7673979	34.34080528	42.66626596	797.3171756	1.769506877	41.71769353	0.112433491	vapor
1110	0.1								10.83710698	0.092275549	67.28392283	76.51147776	173.8058589	34.35328625	42.67871496	797.6485841	1.764837792	41.75488799	0.112576422	vapor
1111	0.1								10.82734466	0.092358748	67.31828787	76.5541627	173.8442965	34.3657634	42.69116026	797.9798326	1.760184157	41.79207056	0.11271939	vapor
1112	0.1								10.81759993	0.092441947	67.35266538	76.59686008	173.8827107	34.3782367	42.70360184	798.3109214	1.755545905	41.82924124	0.112862393	vapor
1113	0.1								10.80787275	0.092525146	67.38705534	76.6395699	173.9211015	34.39070613	42.71603968	798.6418508	1.750922969	41.86640003	0.113005433	vapor
1114	0.1								10.79816306	0.092608344	67.42145776	76.68229216	173.9594691	34.40317168	42.72847376	798.9726212	1.746315283	41.90354693	0.113148508	vapor
1115	0.1								10.78847082	0.092691542	67.45587262	76.72502685	173.9978133	34.41563332	42.74090405	799.3032327	1.741722782	41.94068195	0.113291618	vapor
1116	0.1								10.77879599	0.09277474	67.49029993	76.76777397	174.0361344	34.42809103	42.75333053	799.6336856	1.7371454	41.97780508	0.113434765	vapor
1117	0.1								10.76913851	0.092857938	67.52473967	76.81053351	174.0744322	34.44054478	42.76575318	799.9639803	1.732583071	42.01491633	0.113577947	vapor
1118	0.1								10.75949833	0.092941136	67.55919185	76.85330547	174.1127069	34.45299456	42.77817198	800.2941171	1.728035733	42.05201569	0.113721165	vapor
1119	0.1								10.74987542	0.093024334	67.59365647	76.89608985	174.1509585	34.46544035	42.7905869	800.6240961	1.723503319	42.08910318	0.113864418	vapor
1120	0.1								10.74026972	0.093107531	67.62813351	76.93888665	174.189187	34.47788212	42.80299793	800.9539178	1.718985766	42.12617878	0.114007706	vapor
1121	0.1								10.7306812	0.093190729	67.66262298	76.98169585	174.2273924	34.49031985	42.81540504	801.2835823	1.714483011	42.1632425	0.11415103	vapor
1122	0.1								10.72110979	0.093273926	67.69712487	77.02451745	174.2655749	34.50275353	42.82780821	801.61309	1.709994989	42.20029435	0.114294389	vapor
1123	0.1								10.71155546	0.093357123	67.73163917	77.06735146	174.3037343	34.51518312	42.84020742	801.9424411	1.705521638	42.23733432	0.114437783	vapor
1124	0.1								10.70201817	0.09344032	67.76616589	77.11019787	174.3418709	34.52760861	42.85260265	802.271636	1.701062896	42.27436241	0.114581213	vapor
1125	0.1								10.69249786	0.093523517	67.80070501	77.15305667	174.3799845	34.54002999	42.86499387	802.6006748	1.696618699	42.31137863	0.114724677	vapor
1126	0.1								10.68299449	0.093606713	67.83525654	77.19592785	174.4180753	34.55244721	42.87738106	802.9295579	1.692188987	42.34838298	0.114868177	vapor
1127	0.1								10.67350801	0.09368991	67.86982047	77.23881143	174.4561433	34.56486028	42.88976421	803.2582856	1.687773697	42.38537546	0.115011711	vapor
1128	0.1								10.66403838	0.093773106	67.9043968	77.28170738	174.4941885	34.57726916	42.90214328	803.5868581	1.683372767	42.42235607	0.11515528	vapor
1129	0.1								10.65458556	0.093856302	67.93898552	77.32461571	174.5322109	34.58967384	42.91451827	803.9152756	1.678986138	42.45932481	0.115298885	vapor
1130	0.1								10.6451495	0.093939498	67.97358662	77.36753642	174.5702107	34.60207429	42.92688915	804.2435386	1.674613747	42.49628168	0.115442524	vapor
1131	0.1								10.63573016	0.094022694	68.00820011	77.41046949	174.6081877	34.61447049	42.93925589	804.5716472	1.670255536	42.53322669	0.115586197	vapor
1132	0.1								10.62632748	0.094105889	68.04282598	77.45341493	174.6461422	34.62686243	42.95161848	804.8996018	1.665911443	42.57015983	0.115729905	vapor
1133	0.1								10.61694144	0.094189085	68.07746422	77.49637273	174.684074	34.63925008	42.96397689	805.2274025	1.661581409	42.60708112	0.115873648	vapor
1134	0.1								10.60757197	0.09427228	68.11211483	77.53934288	174.7219833	34.65163342	42.97633111	805.5550497	1.657265374	42.64399054	0.116017425	vapor
1135	0.1								10.59821905	0.094355476	68.14677782	77.58232539	174.75987	34.66401244	42.98868112	805.8825436	1.65296328	42.6808881	0.116161237	vapor
1136	0.1								10.58888262	0.094438671	68.18145316	77.62532024	174.7977343	34.6763871	43.00102688	806.2098846	1.648675067	42.71777381	0.116305083	vapor
1137	0.1								10.57956264	0.094521866	68.21614086	77.66832744	174.8355761	34.6887574	43.01336839	806.5370728	1.644400678	42.75464767	0.116448964	vapor
1138	0.1								10.57025907	0.094605061	68.25084091	77.71134698	174.8733954	34.70112331	43.02570562	806.8641086	1.640140053	42.79150967	0.116592878	vapor
1139	0.1								10.56097186	0.094688255	68.28555332	77.75437885	174.9111924	34.71348482	43.03803855	807.1909921	1.635893135	42.82835982	0.116736827	vapor
1140	0.1								10.55170098	0.09477145	68.32027807	77.79742305	174.9489671	34.72584189	43.05036717	807.5177238	1.631659866	42.86519812	0.11688081	vapor
1141	0.1								10.54244637	0.094854644	68.35501516	77.84047958	174.9867194	34.73819452	43.06269144	807.8443038	1.62744019	42.90202457	0.117024827	vapor
1142	0.1								10.533208	0.094937838	68.38976458	77.88354843	175.0244495	34.75054268	43.07501135	808.1707325	1.623234048	42.93883917	0.117168878	vapor
1143	0.1								10.52398582	0.095021033	68.42452634	77.9266296	175.0621573	34.76288636	43.08732689	808.49701	1.619041385	42.97564194	0.117312963	vapor
1144	0.1								10.5147798	0.095104227	68.45930043	77.96972309	175.0998429	34.77522552	43.09963802	808.8231366	1.614862144	43.01243286	0.117457082	vapor
1145	0.1								10.50558987	0.09518742	68.49408684	78.01282888	175.1375063	34.78756016	43.11194473	809.1491127	1.610696268	43.04921194	0.117601234	vapor
1146	0.1								10.49641602	0.095270614	68.52888556	78.05594697	175.1751476	34.79989026	43.124247	809.4749384	1.606543702	43.08597918	0.11774542	vapor
1147	0.1								10.48725819	0.095353808	68.5636966	78.09907737	175.2127668	34.81221579	43.13654482	809.8006141	1.602404391	43.12273459	0.11788964	vapor
1148	0.1								10.47811634	0.095437001	68.59851995	78.14222006	175.2503639	34.82453673	43.14883815	810.1261399	1.598278278	43.15947816	0.118033894	vapor
1149	0.1								10.46899042	0.095520194	68.63335561	78.18537504	175.287939	34.83685307	43.16112698	810.4515163	1.59416531	43.1962099	0.118178181	vapor
1150	0.1								10.45988041	0.095603387	68.66820356	78.22854231	175.3254921	34.84916479	43.17341129	810.7767433	1.590065432	43.23292982	0.118322502	vapor
1151	0.1								10.45078625	0.095686581	68.70306381	78.27172187	175.3630232	34.86147186	43.18569107	811.1018213	1.585978588	43.2696379	0.118466856	vapor
1152	0.1								10.44170791	0.095769773	68.73793636	78.31491369	175.4005324	34.87377428	43.19796628	811.4267505	1.581904726	43.30633416	0.118611243	vapor
1153	0.1								10.43264534	0.095852966	68.77282119	78.3581178	175.4380197	34.88607201	43.21023692	811.7515313	1.57784379	43.3430186	0.118755664	vapor
1154	0.1								10.4235985	0.095936159	68.8077183	78.40133417	175.4754851	34.89836505	43.22250295	812.0761637	1.573795728	43.37969121	0.118900118	vapor
1155	0.1								10.41456735	0.096019351	68.84262768	78.4445628	175.5129287	34.91065336	43.23476437	812.4006482	1.569760486	43.41635201	0.119044605	vapor
1156	0.1								10.40555186	0.096102544	68.87754934	78.48780369	175.5503505	34.92293694	43.24702116	812.724985	1.565738012	43.45300099	0.119189125	vapor
1157	0.1								10.39655197	0.096185736	68.91248327	78.53105684	175.5877505	34.93521576	43.25927329	813.0491743	1.561728251	43.48963815	0.119333679	vapor
1158	0.1								10.38756765	0.096268928	68.94742946	78.57432224	175.6251289	34.94748981	43.27152074	813.3732163	1.557731153	43.52626351	0.119478265	vapor
1159	0.1								10.37859886	0.09635212	68.98238791	78.61759988	175.6624855	34.95975907	43.2837635	813.6971114	1.553746665	43.56287705	0.119622884	vapor
1160	0.1								10.36964556	0.096435311	69.01735861	78.66088976	175.6998204	34.97202351	43.29600155	814.0208597	1.549774734	43.59947879	0.119767536	vapor
1161	0.1								10.36070771	0.096518503	69.05234157	78.70419188	175.7371338	34.98428313	43.30823487	814.3444616	1.54581531	43.63606873	0.119912221	vapor
1162	0.1								10.35178527	0.096601695	69.08733676	78.74750623	175.7744255	34.9965379	43.32046343	814.6679173	1.54186834	43.67264686	0.120056939	vapor
1163	0.1								10.34287819	0.096684886	69.1223442	78.79083281	175.8116957	35.0087878	43.33268723	814.991227	1.537933774	43.70921319	0.120201689	vapor
1164	0.1								10.33398645	0.096768077	69.15736387	78.83417161	175.8489443	35.02103281	43.34490624	815.3143909	1.53401156	43.74576772	0.120346472	vapor
1165	0.1								10.32510999	0.096851269	69.19239577	78.87752262	175.8861715	35.03327293	43.35712044	815.6374095	1.530101649	43.78231046	0.120491288	vapor
1166	0.1								10.31624878	0.09693446	69.22743989	78.92088584	175.9233772	35.04550812	43.36932982	815.9602828	1.526203989	43.81884141	0.120636136	vapor
